# Exact ABI evidence class registry. Keep sorted by repository-relative path.
# source-only may run from the sealed source workspace; prepared-product requires admitted artifacts.
host/test/patch-wasm-for-thread-gc.test.ts	source-only
host/test/pathconf.test.ts	prepared-product
host/test/pcm-audio-worklet.test.ts	source-only
host/test/pcm-transport.test.ts	source-only
host/test/pcm-wake-observer.test.ts	source-only
host/test/php-browser-kernel-owned-vfs.test.ts	source-only
host/test/php-phpt-harness.test.ts	prepared-product
host/test/php-test-fixtures.test.ts	prepared-product
host/test/php-test-lazy-assets.test.ts	prepared-product
host/test/plain-catch-payload-lifetime.test.ts	source-only
host/test/platform-node.test.ts	source-only
host/test/platform/native-metadata.test.ts	source-only
host/test/popen-daemon-regression.test.ts	prepared-product
host/test/posix-timer-thread.test.ts	prepared-product
host/test/prepared-exec-target.test.ts	source-only
host/test/privileged-projection.test.ts	source-only
host/test/process-generation-detach-host-parity.test.ts	source-only
host/test/process-generation-detach.test.ts	source-only
host/test/process-memory-allocator.test.ts	source-only
host/test/process-memory-creator-gate.test.ts	source-only
host/test/process-memory-reclamation-rss.test.ts	prepared-product
host/test/process-memory-retained-wrapper.test.ts	source-only
host/test/process-memory.test.ts	source-only
host/test/process-native-layout.test.ts	prepared-product
host/test/process-table-replication.test.ts	source-only
host/test/process-view-teardown.test.ts	source-only
host/test/process-wait-lifecycle.test.ts	source-only
host/test/procfs-fd-stat.test.ts	prepared-product
host/test/program-fixture-freshness.test.ts	source-only
host/test/pthread-channel-reuse.test.ts	prepared-product
host/test/pthread-shared-memory-growth.test.ts	prepared-product
host/test/pthread-trap-semantics.test.ts	prepared-product
host/test/pthread.test.ts	prepared-product
host/test/pty-ownership.test.ts	prepared-product
host/test/putenv.test.ts	prepared-product
host/test/readdir-atomicity.test.ts	source-only
host/test/readiness-deadline.test.ts	source-only
host/test/readiness-wakeup.test.ts	source-only
host/test/reusable-kernel-export-stack.test.ts	prepared-product
host/test/rlimit-fsize.test.ts	prepared-product
host/test/rootfs-snapshot-gate.test.ts	source-only
host/test/run-example-credentials.test.ts	prepared-product
host/test/run-example-output.test.ts	source-only
host/test/run-example-resolver.test.ts	prepared-product
host/test/run-example-vfs.test.ts	source-only
host/test/sched-getaffinity.test.ts	prepared-product
host/test/scm-rights-pipe-lifetime.test.ts	prepared-product
host/test/scm-rights-semantics.test.ts	prepared-product
host/test/secure-exec.test.ts	prepared-product
host/test/select-signal-guest.test.ts	prepared-product
host/test/select-signal-outcome.test.ts	source-only
host/test/shared-memory-coherence.test.ts	source-only
host/test/shared-pipe-buffer.test.ts	source-only
host/test/shared-wasm-memory-growth-isolate.test.ts	source-only
host/test/shared-wasm-memory-growth.test.ts	source-only
host/test/sharedfs-safety.test.ts	source-only
host/test/shell-lazy-archive-inputs.test.ts	prepared-product
host/test/shell-vfs-build.test.ts	prepared-product
host/test/signal-accept-livelock.test.ts	source-only
host/test/signal-process.test.ts	prepared-product
host/test/sigpending.test.ts	prepared-product
host/test/sjlj-noexcept-boundary.test.ts	prepared-product
host/test/socket-timeout-options.test.ts	prepared-product
host/test/spawn-blob-transport.test.ts	source-only
host/test/spawn-credential-order.test.ts	source-only
host/test/spawn-host-parity.test.ts	source-only
host/test/spawn-pid-authority.test.ts	source-only
host/test/sqlite-testrunner-patch.test.ts	source-only
host/test/staged-product-inputs.test.ts	prepared-product
host/test/startup-crt-contract.test.ts	source-only
host/test/startup-metadata-capacity.test.ts	source-only
host/test/sudo-lite.test.ts	prepared-product
host/test/symlink.test.ts	source-only
host/test/syscall-cp-offset.test.ts	prepared-product
host/test/sysv-ipc.test.ts	prepared-product
host/test/tar.test.ts	source-only
host/test/tcp-backend.test.ts	source-only
host/test/teardown-reclaim.test.ts	prepared-product
host/test/terminal-attributes-api.test.ts	prepared-product
host/test/thread-allocator.test.ts	source-only
host/test/thread-exit-coordinator.test.ts	source-only
host/test/thread-wasm-patch.test.ts	source-only
host/test/thread-worker-disposition.test.ts	source-only
host/test/time-provider.test.ts	source-only
host/test/timerfd-signalfd-scratch.test.ts	prepared-product
host/test/tls-network-backend-real-client.test.ts	prepared-product
host/test/trap-signals.test.ts	source-only
host/test/unix-listener-exec.test.ts	prepared-product
host/test/vfork-lifecycle-guest.test.ts	prepared-product
host/test/vfork-lifetime.test.ts	source-only
host/test/vfork-mechanism-trace.test.ts	source-only
host/test/vfork-production-mechanism.test.ts	source-only
host/test/vfork-side-module-fixture.test.ts	source-only
host/test/vfork-workspace.test.ts	source-only
host/test/vfs-create-route.test.ts	source-only
host/test/vfs-image-helpers.test.ts	prepared-product
host/test/vfs-image-wasm-policy.test.ts	prepared-product
host/test/vfs-image.test.ts	prepared-product
host/test/vfs-product-builder-contract.test.ts	prepared-product
host/test/vfs.test.ts	source-only
host/test/vfs/browser-mount-layering.test.ts	source-only
host/test/vfs/default-mounts.test.ts	source-only
host/test/vfs/directory-fsync.test.ts	source-only
host/test/vfs/host-fs-path-resolution.test.ts	source-only
host/test/vfs/host-fs-uid-gid.test.ts	source-only
host/test/vfs/image-helpers.test.ts	source-only
host/test/vfs/memfs-uid-gid-image.test.ts	source-only
host/test/vfs/rootfs-overlay.test.ts	source-only
host/test/vfs/sharedfs-positioned-io.test.ts	source-only
host/test/vfs/sharedfs-uid-gid.test.ts	source-only
host/test/virtual-network-e2e.test.ts	prepared-product
host/test/virtual-network.test.ts	source-only
host/test/vm-interrupt-timer.test.ts	source-only
host/test/wait-lifecycle-guest.test.ts	prepared-product
host/test/wasi-shim.test.ts	prepared-product
host/test/wasm-binary-parse.test.ts	prepared-product
host/test/wasm-guest-pointer.test.ts	source-only
host/test/wasm-memory-write-audit.test.ts	prepared-product
host/test/wasm-module-reflection.test.ts	source-only
host/test/wasm-trap.test.ts	prepared-product
host/test/wasm64.test.ts	prepared-product
host/test/webgl-bridge.test.ts	source-only
host/test/webgl-main-forward.test.ts	source-only
host/test/webgl-muxer.test.ts	source-only
host/test/webgl-registry.test.ts	source-only
host/test/webgl-shadow.test.ts	source-only
host/test/webgl-submit-drain.test.ts	source-only
host/test/webgl-submit-queue.test.ts	source-only
host/test/wordpress-benchmark-state.test.ts	source-only
host/test/wordpress-source-layout.test.ts	prepared-product
host/test/worker-adapter.test.ts	source-only
host/test/worker-entry.test.ts	prepared-product
host/test/worker-exit-trap.test.ts	source-only
host/test/worker-kernel-import-contract.test.ts	source-only
host/test/worker-quiescence.test.ts	source-only
host/test/zip.test.ts	source-only
packages/registry/bash/test/bash.test.ts	prepared-product
packages/registry/bzip2/test/bzip2.test.ts	prepared-product
packages/registry/coreutils/test/coreutils.test.ts	prepared-product
packages/registry/curl/test/curl.test.ts	prepared-product
packages/registry/dash/test/dash-signal-regression.test.ts	prepared-product
packages/registry/dash/test/dash.test.ts	prepared-product
packages/registry/dinit/test/dinit-scripted-service.test.ts	prepared-product
packages/registry/dinit/test/dinitctl.test.ts	prepared-product
packages/registry/erlang/test/erlang.test.ts	prepared-product
packages/registry/git/test/git.test.ts	prepared-product
packages/registry/grep/test/grep.test.ts	prepared-product
packages/registry/gzip/test/gzip.test.ts	prepared-product
packages/registry/nginx/test/nginx.test.ts	prepared-product
packages/registry/openssl/test/certificates.test.ts	prepared-product
packages/registry/openssl/test/ssl-basic.test.ts	prepared-product
packages/registry/php/test/php-concurrent-sqlite.test.ts	prepared-product
packages/registry/php/test/php-curl.test.ts	prepared-product
packages/registry/php/test/php-hello.test.ts	prepared-product
packages/registry/php/test/php-intl.test.ts	prepared-product
packages/registry/php/test/php-pdo-column-metadata.test.ts	prepared-product
packages/registry/posix-utils-lite/test/process-tools.test.ts	prepared-product
packages/registry/ruby/test/posix-spawn.test.ts	prepared-product
packages/registry/sed/test/sed.test.ts	prepared-product
packages/registry/spidermonkey/test/spidermonkey-node-compat.test.ts	prepared-product
packages/registry/spidermonkey/test/spidermonkey-node-parity.test.ts	prepared-product
packages/registry/spidermonkey/test/spidermonkey-tls-source.test.ts	source-only
packages/registry/spidermonkey/test/spidermonkey.test.ts	prepared-product
packages/registry/unzip/test/unzip.test.ts	prepared-product
packages/registry/wordpress/test/php-sanity.test.ts	prepared-product
packages/registry/wordpress/test/wordpress-boot.test.ts	prepared-product
packages/registry/wordpress/test/wordpress-server.test.ts	prepared-product
packages/registry/wordpress/test/wordpress-site-editor.test.ts	prepared-product
packages/registry/xz/test/xz.test.ts	prepared-product
packages/registry/zip/test/zip.test.ts	prepared-product
packages/registry/zstd/test/zstd.test.ts	prepared-product
tests/package-system/bash-package.test.ts	prepared-product
tests/package-system/binary-dev-access.test.ts	prepared-product
tests/package-system/browser-binary-dependencies.test.ts	prepared-product
tests/package-system/build-input-import-closure.test.ts	prepared-product
tests/package-system/fetch-binaries-allow-stale.test.ts	prepared-product
tests/package-system/homebrew-bootstrap-package.test.ts	prepared-product
tests/package-system/homebrew-bottle-mirror-recovery.test.ts	prepared-product
tests/package-system/host-package-projection-contract.test.ts	prepared-product
tests/package-system/installed-host-package.test.ts	prepared-product
tests/package-system/kernel-test-fixtures.test.ts	prepared-product
tests/package-system/package-source-publish-contract.test.ts	prepared-product
tests/package-system/playwright-server-policy.test.ts	prepared-product
tests/package-system/program-resolver-literals.test.ts	prepared-product
tests/package-system/resolve-binary.test.ts	prepared-product
tests/package-system/rootfs-package-manifest.test.ts	prepared-product
tests/package-system/rootfs-verified-source-contract.test.ts	prepared-product
tests/package-system/sdl-dsp-packages.test.ts	source-only
tests/package-system/shell-lazy-url-resolution.test.ts	prepared-product
tests/package-system/source-only-vite-assets.test.ts	prepared-product
tests/package-system/source-rootfs-shell-bridge.test.ts	prepared-product
tests/package-system/validate-wasm-artifacts.test.ts	prepared-product
tests/package-system/vite-binary-resolution.test.ts	prepared-product
tests/package-system/wasm-artifact-guards.test.ts	prepared-product
web-libs/kandelo-session/test/demo-ingest.test.ts	source-only
web-libs/kandelo-session/test/deployment-scope.test.ts	source-only
web-libs/kandelo-session/test/kandelo-session.test.ts	source-only
web-libs/kandelo-session/test/lazy-download.test.ts	source-only
web-libs/kandelo-session/test/vfs-asset-group.test.ts	source-only
